id,username,text,Hate
1.84E+18,sidneyrobi96357,There is HOPE FOR AMERICA. People have stop believing trump and MAGA LIES and the Republicans and Democrats are working together to make America Better again. Just like they did before trump.,0
1.84E+18,Linche92151837,"@tarheel_texas @JoelWBerry @GOP The ones who could actually DO SOMETHING about this are on ANOTHER six-week break!
 Home campaigning I assume - rather than in DC doing their goddamn JOBS!",0
1.84E+18,MadMath02,"@MAGAMichelleS69 @brianeskow Implying other people are under a spell when your profile pic looks like a million other MAGA thots on this website topped with American flags up the ass, just like the rest of em. Lol",1
1.84E+18,AnthonyBalducc5,"@RpsAgainstTrump I'll never understand why Liz Cheney endorsed Kamala Harris while riding a bull. But, yes, it took physical courage. https://t.co/FdT9mR3sPp",0
1.84E+18,charlespoet1,"@hadaviswrites @AWeissmann_ But that's the whole point Trump doesn't care, and neither does MAGA. It's funny for too long people thought Trump would change or pivot, and now they're thinking the same about MAGA. When all they want is to feel aggrieved and Trump gives them that in spades.",0
1.84E+18,WashTimes,"The economy, abortion and immigration were the top three issues for voters in each state, and voters believed that Donald Trump would do a better job of dealing with the economy and immigration, while Kamala Harris would do better with abortion. 
 
 https://t.co/YhNhXtm0cA https://t.co/IbzggDelDq",0
1.84E+18,I_AM_SPOOK,"@YourAnonCentral I'd like to vote as a third party and say he's a broken animatronic orange bear at an abandoned @ChuckECheese 
 I demand to be heard. Why I was not invited to this debate is tragic censorship #Anonymous https://t.co/gdI9aJ40ED",0
1.84E+18,Christo61082945,"@elonmusk ...ideology, they did not accept anyone as their class enemy. And this is still the case today in California, ruined by Marxist poison by Nanci Pelosi, Kamala Harris and now by Gavin Newsom",0
1.84E+18,JunyukKim17729,@AccountableGOP Let's show him that result of the 2020 election was no fluke by defeating him by a landslide in 2024. The greater Kamala Harris' margin of victory the louder the message to donnie will be.,0
1.84E+18,Srishanthbathri,"@elonmusk MSNBC is the left leaning news channel from nbc , so that is not a surprise that they are helping madam kamala Harris",0
1.84E+18,Instabuydeals,"@MarioNawfal Mark Cuban has his right to choose.
 
 But then asking people to ignore facts of his candidate and Trump doesn't make sense.
 
 He is asking to vote for a nominated candidate, Kamala Harris, who wasn't even his first choice.
 
 Trump has experience of administration and that too a good",0
1.84E+18,ChargerDave101,"@FinXSpaces @NoCapFights Proj 2025, a GOP plan for whichever Republican wins next election says making all abortions illegal is goal, whether doctor approved or not--and if you think a doctor should have discretion and ok w/ Roe vs Wade, then yes, should vote for Harris, as she wants to reinstate it.",0
1.84E+18,TobyLynnB,"@cnnbrk She's not at odds with Trump on this because her husband thought States should decide. MAGA style twist that was. A women's ""individual freedom"". You guys know full well what she said. A woman's State has nothing to do with her statement. So, YES, it IS at odds with her husband.",0
1.84E+18,btc_maga,"@illcloser @Red_Pill_US @MattWallace888 Why do you think the media and government hates Trump
 
 Once Trump wins he will disband and clean out many sections of the government and they deserve it",0
1.84E+18,mahira_khan55,"Oh what a time: Kamala Harris and Liz Cheney, the former #3 House Republican, campaigning together in Wisconsin, at the site of the founding of the Republican Party. We are living history. https://t.co/XMmHyvtzdG",0
1.84E+18,JaeMar68,"@catsscareme2021 Civil war, a.k.a narcissists melting down like 2 yr olds 'coz they didn't get their way, is already here, started 9 years ago by narcissistic alcoholic jealous envious maga trash &amp; their sick enablers.
 
 an alcoholic's least favorite word? the word ""no""
 
 narc collapse is real",1
1.84E+18,ThatsForQuakers,"@garykoepnick @libsoftiktok Doesn't matter.
 
 You don't get to push your Religious, Political, or sexual ideologies to children that aren't yours.
 
 If this is a public school, that there is grounds for termination.",0
1.84E+18,THEE_Daphne_,"@VDAREJamesK Maybe because the response has been appropriate and all the bs MAGA &amp; Donald is pushing are gd lies. 
 
 Every governor, even the MAGAs have praised the President &amp; the FEMA response.",0
1.84E+18,Andrew614449,@MurderedHornet Maga hate America. Trump hates America. Republicans hate America. Vote blue.,1
1.84E+18,r_egdom,"3. What is missing in @GilbertDoctorow's argument is who really rules the #USA. He seems or fakes to ignore that both @TheDemocrats &amp; @GOP, their #representatifs &amp; #senators can only be reelected as long as financed by top #Shareholders of #MilitaryIndustrialComplex",0
1.84E+18,JohnKI7YRA,"@maddenifico JD Vance will be the flag bearer for the MAGA
 billionaires, eventually, one way or the other.
 
 Trump's reptile brain must be in a slow burn, 
 because he understands treachery, intimately.",1
1.84E+18,WallyPetersIV,"@business @LionelRALaurent @opinion How is Trump planning to raise European taxes? However, Kamala Harris is running on the biggest middle class tax increase in American history.",0
1.84E+18,griftwithurlegs,"@peteinrock24 so anyone not maga is a commie.....got it. 
 let me know when we get the 8t back Trump added to debt and the wall is built.
 it's cool, though. trump says he doesn't need non-maga voters....so did kari. you'll be fine.",0
1.84E+18,HappyPawsTreats,"And yet, the TDS crowd keep claiming Trump is a ""threat to our democracy""
 Unless ... ""Our democracy"" means ""Our NWO""
 KAMALA HARRIS HAS LET AT LEAST 1.7 MILLION POTENTIAL NATIONAL SECURITY THREATS CROSS THE BORDER. 
 Read our latest report on the chaos and potential TERRORISTS",0
1.84E+18,JohnJJohnJ45725,"@ScoutSquad1 @CPAC Pete Booty Juice + Kabala Hamas, VP have luxury hotel rooms + FREE cell phones, +free airfare for 2,000 illegal Haitian aliens &amp; NOTHING for N Carolina Hurricane disaster victims but $750 +a kick in the ass? Fuk Kabala Hamas,VP + TamponTim. I'm a lifelong Democrat voting TRUMP.",1
1.84E+18,TMerk4343,"@memsman09 @acnewsitics Donald Trump and create anything he streamline the process to launch a product the companies and Tony Fauci told him was a good thing, but he never mandated it and never would because thatâ€™s what fascists do by Joe Biden and Kamala Harris!!!
 They also suppressed free speech and",1
1.84E+18,tiegye222,@ksorbs none. they are luaghing at us because Kamala harris is a treasonous traitor that has stolen billions of dollar for foreign terrorists and criminal invaders.,0
1.84E+18,OmarNaw45224135,"@Bashirchaudhry @Ibrahim35682384 There were containers for TLP in PTI tenure but not against any opposition parties protest.This is not the first time PMLN is doing it,they did it also in 2016 when they used brutal force against The convoy of Parvez khattak in 2016.N league is not a Democratic Party.",0
1.84E+18,Miss_Pellin,"@AlCardenasFL_DC .
 How to identify a MAGA cockroach:
 
 Look at their Christmas cards.
 
 This is Michele Fiore's Christmas card. https://t.co/gFHlZhlBxv",1
1.84E+18,Hall58690P,"@JenaGriswold Unless they're illegal alien invaders, dead people, poll workers committing voter fraud for @TheDemocrats etc",1
1.84E+18,Xerohero2015,"@Linda36993618 @JohnBarronUSA No, I think both the Democrats and Republicans are evil. If I was American I would vote for Jill Stein who to their credit was on the show. I just have no interest in watching a show about politics when one of the hosts is biased.",0
1.84E+18,QueenOfOverIt,@Eviljohna @UltraMaga_John @NC_Governor That's ridiculous. I had a guy tell me he was going to push my wheelchair into the bay &amp; drown me &amp; nothing happened. The things BW have to put up w/tho... it's truly awful &amp; non-stop.,0
1.84E+18,Vferraonnkica,"@mikepompeo How he is not in jail and is allowed to run for President when he incited an insurrection when he lost in 2020 is beyond belief. The world, not just America, has had to put up with this lying liar since. A monster created by the Republican Party. History is not on your side.",0
1.84E+18,Restreamio,"@Jokers_VIBE TikTok Live Studio is their desktop streaming app. It's for built-in use to stream directly to TikTok, so it doesn't offer RTMP credentials. Getting a key for a third-party service like Restream, OBS, etc. is a separate process :) 
 
 Hope the link helps!",0
1.84E+18,libertasmaximus,"So what is the Biden-Harris regime's plan for making sure those affected by Hurricane Helene can vote next month?
 
 Or don't they care because ""it's MAGA country""?",0
1.84E+18,JennieMAGA,@GrageDustin It wasn't because DeSantis lol. Dockworkers union agrees to suspend port strike until Jan. 15 after tentative deal. https://t.co/b8bZc7b8rg https://t.co/FIYDWfNWIY,0
1.84E+18,MaierSeagle,@kcmsinned @bennyjohnson It s alway funny to see a maga swimming while screaming climate change is a hoax like Don the guru doing right now at every rally. I bet Don the guru in private laughing say keep swimming!,0
1.84E+18,Jeannieic,When the GOP have left the clutches of the Trump Cult @Liz_Cheney should be the candidate for VP or president. She shows she has scruples and courage far beyond most of her male compatriots.,1
1.84E+18,IndivisibleSanF,"@emilykmay #NorthCarolina Recall the poor handling of COVID by Trump? The #GOP is trying to resurrect themselves by disparaging the good efforts of #Democrats in response to #HurricaneHelene #NorthCarolinaFloods The Right politicizes tragedy; WE NEED TO WORK TOGETHER
 https://t.co/sBcUMBvMgN",0
1.84E+18,ChloeKittieKat,"@FriedmanLib23 @GOP_RAC @ColJJHawkins @ChaseForLiberty @MikeTerMaat4VP of course. Otherwise smaller States would have no say in a presidential election. In this case, NY &amp; CA would decide the race every time. Let's face it, the founders were far smarter the people of today.. we seem to have regressed down the evolutionary path somehow.",0
1.84E+18,correspondent55,"@BryanDawsonUSA He was back on Erin Burnett on CNN tonight - same organ grinder, same monkey.
 Why do they keep putting these people on? As 'analysts' 'GOP insiders' - the act is getting old and they are of no worthwhile use to a news operation.",0
1.84E+18,gulfmob29,@g8trs99 @SheriV0477 @GrageDustin I wish we had smarter voters who can put aside differences and stop division long enough to see that a vote for Trump as nominee was NOT a vote against DeSantis. The guy is very much loved by MAGA. Stop the division so we can stop the lib radicals. It's that simple.,0
1.84E+18,itzmebyteme,@thejackhopkins I have a feeling some big names are going to start to come out very soon. There is panic in the air amongst the MAGA clan. They know Donald is going to prison and he is taking them all down with him. A big tell all fest is about to explode.,0
1.84E+18,JCMainard,She really thought her crimes would only get probation for punishment? Another MAGA moron bites the dust.,1
1.84E+18,JDMorri88116856,"@idiotapolice @ZaleskiLuke @BoLoudon MAGA and the Demoncrat P Diddler Satanic cult are not the same. One is a movement, other is a cult where deception reigns supreme.",0
1.84E+18,topaosfan,@DrJillStein @KamalaHarris @realDonaldTrump Can someone please update the anti-green party bots? It's boring when they just post the same thing over and over again. It would be nice if they could make it on topic as well!,0
1.84E+18,Truth1150313202,"@marwilliamson PEACE is the prize.
 Vote Trump/Vance
 Musk Kennedy 
 Vivek Gabbard 
 MAHA
 MAGA
 You could have been 
 part of 
 the UNITY ticket, 
 Maryann.",0
1.84E+18,TTeegees66,"Blame Donald Trump and His MAGA Republicans Party For Jan 6!
 Trump said he will do it again! No peaceful transfer of power!",0
